ref,count_1_aerobic_t30_7_Rif,count_1_aerobic_t60_1_control,count_1_aerobic_t180_6_Nor,count_1_aerobic_t30_1_control,count_1_aerobic_t180_5_Gent,count_1_aerobic_t0_1_control,count_1_aerobic_t180_1_control,freq_aerobic_t30_7_Rif,freq_aerobic_t60_1_control,freq_aerobic_t180_6_Nor,freq_aerobic_t30_1_control,freq_aerobic_t180_5_Gent,freq_aerobic_t0_1_control,freq_aerobic_t180_1_control
17147,10,4,5,17,10,10,13,5.488932117,2.386995173,2.744741761,10.72060772,5.604510959,5.41487705,5.846627665
17148,4,1,2,5,2,0,3,2.195572847,0.596748793,1.097896704,3.153119918,1.120902192,0,1.349221769
17149,20,28,11,3,13,13,11,10.97786423,16.70896621,6.038431874,1.891871951,7.285864246,7.039340165,4.947146486
17150,54,25,40,31,62,64,54,29.64023343,14.91871983,21.95793409,19.54934349,34.74796794,34.65521312,24.28599184
17151,279,328,438,225,290,251,499,153.1412061,195.7336042,240.4393783,141.8903963,162.5308178,135.913414,224.4205542
17152,46,52,50,79,49,72,83,25.24908774,31.03093725,27.44741761,49.8192947,27.4621037,38.98711476,37.32846894
17153,30,13,4,0,29,26,8,16.46679635,7.757734312,2.195793409,0,16.25308178,14.07868033,3.597924717
17154,95,116,86,116,96,112,122,52.14485511,69.22286001,47.20955829,73.15238209,53.8033052,60.64662296,54.86835193
17155,150,127,155,107,167,155,227,82.33398176,75.78709674,85.08699459,67.47676624,93.59533301,83.93059427,102.0911138
17156,478,584,384,414,563,432,658,262.3709552,348.5012952,210.7961672,261.0783292,315.533967,233.9226886,295.929308
17157,224,242,192,213,278,265,397,122.9520794,144.413208,105.3980836,134.3229085,155.8054047,143.4942418,178.5470141
17158,58,32,42,89,48,56,77,31.83580628,19.09596138,23.05583079,56.12553453,26.9016526,30.32331148,34.6300254
17159,56,56,98,74,62,83,81,30.73801986,33.41793242,53.79693852,46.66617478,34.74796794,44.94347951,36.42898776
17160,20,26,23,39,23,33,31,10.97786423,15.51546862,12.6258121,24.59433536,12.89037521,17.86909426,13.94195828
17161,19,12,6,9,19,33,27,10.42897102,7.160985519,3.293690113,5.675615852,10.64857082,17.86909426,12.14299592
17162,40,51,38,40,41,41,47,21.95572847,30.43418845,20.86003738,25.22495934,22.97849493,22.2009959,21.13780771
17163,22,24,23,16,12,31,18,12.07565066,14.32197104,12.6258121,10.08998374,6.725413151,16.78611885,8.095330613
17164,21,33,25,35,21,29,30,11.52675745,19.69271018,13.7237088,22.07183942,11.76947301,15.70314344,13.49221769
17165,116,143,82,107,107,103,174,63.67161256,85.33507743,45.01376488,67.47676624,59.96826726,55.77323361,78.2548626
17166,172,205,149,115,168,185,233,94.40963242,122.3335026,81.79330448,72.5217581,94.15578411,100.1752254,104.7895574
17167,131,106,113,120,114,137,180,71.90501074,63.25537208,62.0311638,75.67487802,63.89142493,74.18381558,80.95330613
17168,101,152,97,117,97,122,178,55.43821438,90.70581657,53.24799016,73.78300607,54.3637563,66.06150001,80.05382495
17169,86,62,82,94,69,92,126,47.20481621,36.99842518,45.01376488,59.27865445,38.67112562,49.81686886,56.66731429
17170,50,58,56,30,63,65,82,27.44466059,34.61143001,30.74110772,18.91871951,35.30841904,35.19670082,36.87872835
17171,69,41,52,68,54,66,65,37.87363161,24.46670052,28.54531431,42.88243088,30.26435918,35.73818853,29.23313833
17172,175,146,130,107,173,185,189,96.05631205,87.12532381,71.36328579,67.47676624,96.95803959,100.1752254,85.00097144
17173,268,272,197,183,250,185,344,147.1033807,162.3156718,108.1428254,115.404189,140.112774,100.1752254,154.7107628
17174,156,126,114,170,103,164,195,85.62734103,75.19034795,62.58011215,107.2060772,57.72646288,88.80398362,87.69941498
17175,89,29,107,37,1427,154,11,48.85149584,17.305715,58.73747368,23.33308739,799.7637138,83.38910657,4.947146486
17176,9,3,1,4,8,4,4,4.940038906,1.79024638,0.548948352,2.522495934,4.483608767,2.16595082,1.798962359
17177,100,105,99,104,93,87,133,54.88932117,62.65862329,54.34588687,65.58489429,52.12195192,47.10943033,59.81549842
17178,140,113,85,117,141,195,220,76.84504964,67.43261363,46.66060994,73.78300607,79.02360452,105.5901025,98.94292972
17179,158,155,95,158,97,273,231,86.72512745,92.49606295,52.15009346,99.6385894,54.3637563,147.8261435,103.8900762
17180,212,212,161,176,201,398,287,116.3653609,126.5107442,88.3806847,110.9898211,112.6506703,215.5121066,129.0755492
17181,180,148,86,84,149,221,241,98.80077811,88.3188214,47.20955829,52.97241462,83.50721329,119.6687828,108.3874821
17182,259,225,203,146,227,215,363,142.1633418,134.2684785,111.4365155,92.07110159,127.2223988,116.4198566,163.255834
17183,122,118,101,86,156,151,189,66.96497183,70.4163576,55.44378357,54.23366258,87.43037096,81.76464345,85.00097144
17184,119,196,63,97,111,101,133,65.3182922,116.9627635,34.58374619,61.1705264,62.21007164,54.6902582,59.81549842
17185,357,336,323,307,397,281,479,195.9548766,200.5075945,177.3103178,193.6015629,222.4990851,152.1580451,215.4257424
17186,171,202,196,133,234,164,301,93.86073921,120.5432562,107.593877,83.87298981,131.1455564,88.80398362,135.3719175
17187,224,254,209,232,205,234,310,122.9520794,151.5741935,114.7302056,146.3047642,114.8924747,126.708123,139.4195828
17188,293,277,212,225,211,270,354,160.825711,165.2994157,116.3770507,141.8903963,118.2551812,146.2016803,159.2081687
17189,64,53,48,75,58,59,98,35.12916555,31.62768604,26.34952091,47.29679876,32.50616356,31.94777459,44.07457778
17190,78,96,112,71,82,77,124,42.81367051,57.28788415,61.48221545,44.77430283,45.95698986,41.69455328,55.76783311
17191,60,63,104,148,62,84,93,32.9335927,37.59517397,57.09062863,93.33234956,34.74796794,45.48496722,41.82587484
17192,2,7,12,0,3,6,3,1.097786423,4.177241553,6.587380226,0,1.681353288,3.24892623,1.349221769
17193,31,45,19,25,34,26,22,17.01568956,26.8536957,10.43001869,15.76559959,19.05533726,14.07868033,9.894292972
17194,41,51,37,70,41,58,66,22.50462168,30.43418845,20.31108903,44.14367885,22.97849493,31.40628689,29.68287892
17195,69,74,106,77,63,70,83,37.87363161,44.1594107,58.18852533,48.55804673,35.30841904,37.90413935,37.32846894
17196,3,6,2,9,9,13,17,1.646679635,3.580492759,1.097896704,5.675615852,5.044059863,7.039340165,7.645590024
17197,24,25,17,46,22,25,39,13.17343708,14.91871983,9.332121987,29.00870324,12.32992411,13.53719262,17.539883
17198,61,36,57,27,49,37,91,33.48248592,21.48295656,31.29005608,17.02684755,27.4621037,20.03504508,40.92639366
17199,60,94,68,16,63,58,83,32.9335927,56.09438656,37.32848795,10.08998374,35.30841904,31.40628689,37.32846894
17200,31,29,28,30,21,33,29,17.01568956,17.305715,15.37055386,18.91871951,11.76947301,17.86909426,13.0424771
17201,46,74,43,64,44,57,73,25.24908774,44.1594107,23.60477914,40.35993494,24.65984822,30.86479918,32.83106304
17202,8,10,11,14,21,14,29,4.391145694,5.967487932,6.038431874,8.828735769,11.76947301,7.58082787,13.0424771
17203,0,3,1,3,1,4,2,0,1.79024638,0.548948352,1.891871951,0.560451096,2.16595082,0.899481179
17204,3,17,0,6,2,3,4,1.646679635,10.14472948,0,3.783743901,1.120902192,1.624463115,1.798962359
17205,27,31,23,22,26,39,20,14.82011672,18.49921259,12.6258121,13.87372764,14.57172849,21.11802049,8.994811793
17206,31,39,26,56,15,31,36,17.01568956,23.27320294,14.27265716,35.31494308,8.406766438,16.78611885,16.19066123
17207,39,26,34,30,26,35,46,21.40683526,15.51546862,18.66424397,18.91871951,14.57172849,18.95206967,20.68806712
17208,9,9,4,23,7,15,4,4.940038906,5.370739139,2.195793409,14.50435162,3.923157671,8.122315575,1.798962359
17209,95,81,61,57,65,72,106,52.14485511,48.33665225,33.48584948,35.94556706,36.42932123,38.98711476,47.6725025
17210,4,2,1,15,1,5,3,2.195572847,1.193497586,0.548948352,9.459359753,0.560451096,2.707438525,1.349221769
17211,44,42,26,54,30,55,45,24.15130132,25.06344932,14.27265716,34.05369511,16.81353288,29.78182377,20.23832653
17212,13,4,5,19,9,5,12,7.135611752,2.386995173,2.744741761,11.98185569,5.044059863,2.707438525,5.396887076
17213,11,5,23,23,17,14,23,6.037825329,2.983743966,12.6258121,14.50435162,9.52766863,7.58082787,10.34403356
17214,57,53,26,44,44,33,56,31.28691307,31.62768604,14.27265716,27.74745527,24.65984822,17.86909426,25.18547302
17215,112,131,129,132,111,92,159,61.47603971,78.17409191,70.81433743,83.24236582,62.21007164,49.81686886,71.50875375
17216,3,4,6,10,3,3,5,1.646679635,2.386995173,3.293690113,6.306239835,1.681353288,1.624463115,2.248702948
17217,12,12,10,25,14,15,13,6.586718541,7.160985519,5.489483522,15.76559959,7.846315342,8.122315575,5.846627665
17218,22,16,14,57,21,21,34,12.07565066,9.547980692,7.685276931,35.94556706,11.76947301,11.3712418,15.29118005
17219,52,56,23,16,32,40,61,28.54244701,33.41793242,12.6258121,10.08998374,17.93443507,21.6595082,27.43417597
17220,19,13,10,11,14,19,19,10.42897102,7.757734312,5.489483522,6.936863819,7.846315342,10.28826639,8.545071203
17221,59,108,39,60,41,69,96,32.38469949,64.44886967,21.40898574,37.83743901,22.97849493,37.36265164,43.1750966
17222,17,15,21,26,16,18,29,9.331184599,8.951231898,11.5279154,16.39622357,8.967217534,9.74677869,13.0424771
17223,7,16,1,4,9,19,18,3.842252482,9.547980692,0.548948352,2.522495934,5.044059863,10.28826639,8.095330613
17224,34,27,26,42,53,43,62,18.6623692,16.11221742,14.27265716,26.48620731,29.70390808,23.28397131,27.88391656
17225,15,12,7,16,12,3,16,8.233398176,7.160985519,3.842638465,10.08998374,6.725413151,1.624463115,7.195849434
17226,5,11,3,20,10,13,15,2.744466059,6.564236725,1.646845057,12.61247967,5.604510959,7.039340165,6.746108844
17227,35,41,32,81,32,29,37,19.21126241,24.46670052,17.56634727,51.08054266,17.93443507,15.70314344,16.64040182
17228,51,62,42,32,36,46,50,27.9935538,36.99842518,23.05583079,20.17996747,20.17623945,24.90843443,22.48702948
17229,48,30,21,35,23,41,67,26.34687416,17.9024638,11.5279154,22.07183942,12.89037521,22.2009959,30.13261951
17230,29,38,31,48,21,30,62,15.91790314,22.67645414,17.01739892,30.26995121,11.76947301,16.24463115,27.88391656
17231,46,60,48,58,47,62,61,25.24908774,35.80492759,26.34952091,36.57619104,26.34120151,33.57223771,27.43417597
17232,16,30,14,24,21,23,18,8.782291388,17.9024638,7.685276931,15.1349756,11.76947301,12.45421721,8.095330613
17233,60,29,57,51,47,55,22,32.9335927,17.305715,31.29005608,32.16182316,26.34120151,29.78182377,9.894292972
17234,114,99,72,155,129,145,179,62.57382614,59.07813053,39.52428136,97.74671744,72.29819137,78.51571722,80.50356554
17235,87,79,115,96,92,87,148,47.75370942,47.14315466,63.1290605,60.53990242,51.56150082,47.10943033,66.56160726
17236,23,57,30,14,49,35,36,12.62454387,34.01468121,16.46845057,8.828735769,27.4621037,18.95206967,16.19066123
17237,148,132,106,93,155,107,187,81.23619534,78.77084071,58.18852533,58.64803047,86.86991986,57.93918443,84.10149026
17238,34,23,24,60,25,32,23,18.6623692,13.72522224,13.17476045,37.83743901,14.0112774,17.32760656,10.34403356
17239,158,162,201,205,176,158,221,86.72512745,96.6733045,110.3386188,129.2779166,98.63939287,85.55505739,99.39267031
17240,176,125,114,187,129,176,205,96.60520526,74.59359915,62.58011215,117.9266849,72.29819137,95.30183608,92.19682087
17241,162,137,145,221,162,195,224,88.9207003,81.75458467,79.59751107,139.3679004,90.79307753,105.5901025,100.7418921
17242,57,26,40,20,36,24,40,31.28691307,15.51546862,21.95793409,12.61247967,20.17623945,12.99570492,17.98962359
17243,62,56,74,45,56,74,112,34.03137913,33.41793242,40.62217806,28.37807926,31.38526137,40.07009017,50.37094604
17244,31,27,51,22,38,39,41,17.01568956,16.11221742,27.99636596,13.87372764,21.29714164,21.11802049,18.43936417
17245,95,96,98,99,128,140,182,52.14485511,57.28788415,53.79693852,62.43177437,71.73774027,75.8082787,81.85278731
17246,58,58,47,67,50,57,68,31.83580628,34.61143001,25.80057255,42.2518069,28.02255479,30.86479918,30.58236009
17247,60,40,19,49,62,55,81,32.9335927,23.86995173,10.43001869,30.90057519,34.74796794,29.78182377,36.42898776
17248,220,176,189,204,196,210,288,120.7565066,105.0277876,103.7512386,128.6472926,109.8484148,113.712418,129.5252898
17249,40,40,29,28,34,20,52,21.95572847,23.86995173,15.91950221,17.65747154,19.05533726,10.8297541,23.38651066
17250,48,36,59,70,37,46,79,26.34687416,21.48295656,32.38795278,44.14367885,20.73669055,24.90843443,35.52950658
17251,136,188,106,107,146,128,264,74.6494768,112.1887731,58.18852533,67.47676624,81.82586,69.31042624,118.7315157
17252,63,65,48,83,78,83,113,34.58027234,38.78867156,26.34952091,52.34179063,43.71518548,44.94347951,50.82068663
17253,74,109,77,95,70,76,128,40.61809767,65.04561846,42.26902312,59.90927843,39.23157671,41.15306558,57.56679547
17254,212,264,181,185,212,243,298,116.3653609,157.5416814,99.35965175,116.665437,118.8156323,131.5815123,134.0226957
17255,198,188,168,152,185,140,238,108.6808559,112.1887731,92.22332317,95.85484549,103.6834527,75.8082787,107.0382603
17256,164,108,126,189,177,165,212,90.01848672,64.44886967,69.16749238,119.1879329,99.19984397,89.34547132,95.345005
17257,21,26,19,38,24,25,27,11.52675745,15.51546862,10.43001869,23.96371137,13.4508263,13.53719262,12.14299592
17258,175,190,152,174,168,164,195,96.05631205,113.3822707,83.44014953,109.7285731,94.15578411,88.80398362,87.69941498
17259,16,27,23,29,23,20,34,8.782291388,16.11221742,12.6258121,18.28809552,12.89037521,10.8297541,15.29118005
17260,75,70,56,83,74,86,120,41.16699088,41.77241553,30.74110772,52.34179063,41.4733811,46.56794263,53.96887076
17261,35,48,38,31,43,35,56,19.21126241,28.64394207,20.86003738,19.54934349,24.09939712,18.95206967,25.18547302
17262,341,263,81,170,168,251,349,187.1725852,156.9449326,44.46481653,107.2060772,94.15578411,135.913414,156.9594658
17263,272,274,228,222,307,252,460,149.2989536,163.5091693,125.1602243,139.9985243,172.0584864,136.4549017,206.8806712
17264,101,67,69,125,57,100,124,55.43821438,39.98216915,37.8774363,78.82799794,31.94571247,54.1487705,55.76783311
17265,77,98,37,105,94,109,152,42.2647773,58.48138174,20.31108903,66.21551827,52.68240301,59.02215984,68.36056962
17266,24,22,23,24,26,35,33,13.17343708,13.12847345,12.6258121,15.1349756,14.57172849,18.95206967,14.84143946
17267,39,21,38,23,49,42,20,21.40683526,12.53172466,20.86003738,14.50435162,27.4621037,22.74248361,8.994811793
17268,28,17,17,16,21,46,38,15.36900993,10.14472948,9.332121987,10.08998374,11.76947301,24.90843443,17.09014241
17269,55,23,33,36,26,22,37,30.18912665,13.72522224,18.11529562,22.70246341,14.57172849,11.91272951,16.64040182
17270,82,50,52,48,72,66,94,45.00924336,29.83743966,28.54531431,30.26995121,40.3524789,35.73818853,42.27561543
17271,95,78,63,74,111,93,97,52.14485511,46.54640587,34.58374619,46.66617478,62.21007164,50.35835656,43.62483719
17272,42,34,48,52,42,46,45,23.05351489,20.28945897,26.34952091,32.79244714,23.53894603,24.90843443,20.23832653
17273,74,70,89,92,72,95,104,40.61809767,41.77241553,48.85640335,58.01740648,40.3524789,51.44133197,46.77302132
17274,324,270,274,249,321,366,464,177.8414006,161.1221742,150.4118485,157.0253719,179.9048018,198.1845,208.6796336
17275,105,125,84,106,127,121,157,57.63378723,74.59359915,46.11166158,66.84614225,71.17728918,65.5200123,70.60927257
17276,160,186,139,157,168,197,266,87.82291388,110.9952755,76.30382096,99.00796541,94.15578411,106.6730779,119.6309968
17277,343,343,307,343,353,347,487,188.2703716,204.6848361,168.5271441,216.3040263,197.8392368,187.8962336,219.0236671
17278,164,155,158,139,169,144,207,90.01848672,92.49606295,86.73383965,87.65673371,94.7162352,77.97422952,93.09630205
17279,18,47,14,1,22,34,41,9.880077811,28.04719328,7.685276931,0.630623984,12.32992411,18.41058197,18.43936417
17280,139,174,111,169,122,150,220,76.29615643,103.83429,60.93326709,106.5754532,68.3750337,81.22315575,98.94292972
17281,23,26,14,40,14,30,26,12.62454387,15.51546862,7.685276931,25.22495934,7.846315342,16.24463115,11.69325533
17282,7,4,2,6,5,1,1,3.842252482,2.386995173,1.097896704,3.783743901,2.802255479,0.541487705,0.44974059
17283,10,5,4,7,6,7,12,5.488932117,2.983743966,2.195793409,4.414367885,3.362706575,3.790413935,5.396887076
17284,73,63,51,53,84,62,115,40.06920446,37.59517397,27.99636596,33.42307113,47.07789205,33.57223771,51.72016781
17285,131,115,90,59,90,83,153,71.90501074,68.62611122,49.4053517,37.20681503,50.44059863,44.94347951,68.81031021
17286,127,169,138,103,130,146,212,69.70943789,100.8505461,75.7548726,64.9542703,72.85864246,79.05720493,95.345005
17287,118,198,115,175,159,177,276,64.76939898,118.1562611,63.1290605,110.3591971,89.11172424,95.84332378,124.1284027
17288,232,166,178,140,202,221,238,127.3432251,99.06029968,97.71280669,88.28735769,113.2111214,119.6687828,107.0382603
17289,77,100,98,77,68,74,85,42.2647773,59.67487932,53.79693852,48.55804673,38.11067452,40.07009017,38.22795012
17290,69,97,91,143,155,143,175,37.87363161,57.88463294,49.95430005,90.17922964,86.86991986,77.43274181,78.70460318
17291,172,157,139,140,172,157,170,94.40963242,93.68956054,76.30382096,88.28735769,96.39758849,85.01356968,76.45590024
17292,425,376,356,417,320,402,487,233.279615,224.3775463,195.4256134,262.9702011,179.3443507,217.6780574,219.0236671
17293,253,342,207,311,282,229,365,138.8699826,204.0880873,113.6323089,196.1240589,158.047209,124.0006844,164.1553152
17294,219,240,199,186,196,175,305,120.2076134,143.2197104,109.2407221,117.2960609,109.8484148,94.76034837,137.1708798
17295,156,173,123,134,155,186,240,85.62734103,103.2375412,67.52064732,84.50361379,86.86991986,100.7167131,107.9377415
17296,296,360,328,364,353,367,479,162.4723907,214.8295656,180.0550595,229.54713,197.8392368,198.7259877,215.4257424
17297,203,72,145,67,234,229,3,111.425322,42.96591311,79.59751107,42.2518069,131.1455564,124.0006844,1.349221769
17298,155,134,118,151,169,164,264,85.07844782,79.96433829,64.77590556,95.22422151,94.7162352,88.80398362,118.7315157
17299,288,283,269,220,330,213,414,158.081245,168.8799085,147.6671067,138.7372764,184.9488616,115.3368812,186.1926041
17300,220,215,177,164,218,210,304,120.7565066,128.3009905,97.16385834,103.4223333,122.1783389,113.712418,136.7211392
17301,128,163,82,155,123,136,194,70.2583311,97.2700533,45.01376488,97.74671744,68.93548479,73.64232788,87.24967439
17302,187,233,149,155,229,198,319,102.6430306,139.0424688,81.79330448,97.74671744,128.343301,107.2145656,143.4672481
17303,131,129,138,259,140,145,172,71.90501074,76.98059433,75.7548726,163.3316117,78.46315342,78.51571722,77.35538142
17304,228,193,195,140,195,239,436,125.1476523,115.1725171,107.0449287,88.28735769,109.2879637,129.4155615,196.0868971
17305,283,298,278,262,289,277,439,155.3367789,177.8311404,152.6076419,165.2234837,161.9703667,149.9920943,197.4361188
17306,95,22,67,14,56,51,9,52.14485511,13.12847345,36.7795396,8.828735769,31.38526137,27.61587295,4.047665307
17307,52,14,30,1,48,30,0,28.54244701,8.354483105,16.46845057,0.630623984,26.9016526,16.24463115,0
17308,16,4,7,16,11,21,15,8.782291388,2.386995173,3.842638465,10.08998374,6.164962055,11.3712418,6.746108844
17309,1,0,0,0,3,7,0,0.548893212,0,0,0,1.681353288,3.790413935,0
17310,10,51,9,74,10,12,32,5.488932117,30.43418845,4.94053517,46.66617478,5.604510959,6.49785246,14.39169887
17311,116,118,108,107,129,109,143,63.67161256,70.4163576,59.28642204,67.47676624,72.29819137,59.02215984,64.31290432
17312,53,52,39,108,61,76,83,29.09134022,31.03093725,21.40898574,68.10739022,34.18751685,41.15306558,37.32846894
17313,420,121,146,75,244,226,98,230.5351489,72.20660398,80.14645942,47.29679876,136.7500674,122.3762213,44.07457778
17314,301,31,107,19,197,284,16,165.2168567,18.49921259,58.73747368,11.98185569,110.4088659,153.7825082,7.195849434
17315,154,28,53,12,177,138,6,84.52955461,16.70896621,29.09426267,7.567487802,99.19984397,74.72530329,2.698443538
17316,223,43,68,67,187,182,79,122.4031862,25.66019811,37.32848795,42.2518069,104.8043549,98.55076231,35.52950658
17317,161,12,64,15,108,108,15,88.37180709,7.160985519,35.13269454,9.459359753,60.52871835,58.48067214,6.746108844
17318,261,350,254,301,316,243,381,143.2611283,208.8620776,139.4328815,189.817819,177.1025463,131.5815123,171.3511646
17319,207,196,168,103,208,210,257,113.6208948,116.9627635,92.22332317,64.9542703,116.5738279,113.712418,115.5833315
17320,106,106,142,109,137,130,169,58.18268044,63.25537208,77.95066601,68.7380142,76.78180014,70.39340165,76.00615965
