Gene name,# sgRNA,Mean LR,Median LR
ynjE,4,-0.16728050563497826,-0.1744609543626445
ynjF,4,-0.006673921447496643,0.061265913224688204
nudG,4,-0.07849925872537025,-0.12225988342722251
ynjH,4,-0.1737525893437582,-0.06496555187293451
ynjI,1,-0.0739008231224884,-0.0739008231224884
ydjF,4,0.16449453936633526,0.2317935230132695
ydjG,4,0.029774385867525423,-0.015298574434124749
ydjH,4,0.1980120530603224,0.244817175609009
ydjI,4,0.09288200625348975,0.0670077345744948
ydjJ,4,-0.3463485482232172,-0.2811368985306195
ydjK,4,0.05320759060636959,-0.021960859218659298
ydjL,4,0.05011849979100537,0.0922557698155782
yeaC,4,0.164618066448654,0.2199008834450635
yeaD,4,0.0014420513175857491,0.10359384913930951
yeaE,4,-0.017761777314859,-0.010361148280370998
mipA,4,-0.40310072253828666,-0.0656604912745733
yeaG,4,0.28479317017355604,0.2704137596370625
yeaH,4,0.15863326367101888,0.17296310904276102
yeaI,3,0.3792536632728196,0.371842584636885
yeaJ,4,-0.08632117870845707,-0.0626969266924958
yeaK,4,0.21574072495270294,0.17496331058772518
yoaI,2,-0.1372811736050293,-0.1372811736050293
yeaL,4,0.20191878032599397,0.186245202698833
yeaM,4,0.031037262676461022,0.05013846208129755
yeaN,4,0.2384447559187115,0.264382713934053
yeaO,4,-0.031199387998919012,0.026181216546919996
yoaF,4,-0.14433932654415538,-0.2243088721727323
yeaP,4,0.15264672957040815,0.12892871503755546
yeaQ,3,-1.912643576607601,-0.166843777549468
yoaG,2,-0.247922155419459,-0.247922155419459
yeaR,4,-0.23855247295178664,-0.11091609537756571
leuE,4,-0.219576038205948,-0.250463179627305
dmlR,4,-0.007820807091168478,0.010585094074016699
dmlA,4,0.22651393961602678,0.1158508576755424
yeaV,4,-0.06218375343955318,-0.05225621630843635
yeaW,4,0.058213839325419375,0.087270339485602
yeaX,4,0.19152847132140782,0.1595209936353335
yeaY,4,-0.2141640121376924,-0.18282243750093252
tsaB,4,-2.5585030431999964,-2.985310632857585
yoaA,4,-0.008648682266087351,0.029912126825961297
yoaB,4,0.137496657783789,0.19769377536643548
yoaC,4,-0.25471651478618507,-0.17096402123126675
yoaH,2,0.17077034057921117,0.17077034057921117
yoaD,4,-0.39447411072541694,-0.3566609316255495
yoaE,3,-0.0016189676431310012,-0.136956902211279
yobD,4,-0.04830199241153119,-0.0985765363831989
mntP,4,0.08921484506575753,0.1306553930757485
yobF,4,0.32146617341885947,0.2790607957593194
yebO,1,0.213493720161184,0.213493720161184
kdgR,4,-0.12544588589919142,-0.1100987390545973
yebQ,4,-1.1164240435451993,0.1004111925127547
msrC,3,0.433710499355033,0.298133668408948
yebS,4,-0.0785324727915295,0.1509943377874055
yebT,4,0.1665442333211305,0.2016129612051205
rsmF,4,0.1260305015259202,0.1260200093878942
yebV,4,0.17212609857638825,0.114864876195201
yebW,2,-0.12119767135285961,-0.12119767135285961
pphA,3,0.1577856877100922,0.0231232616119925
yebY,4,0.15623097772100775,0.316430622227814
yebZ,4,-0.008586119167563452,-0.0135510039550579
yobA,4,0.08042879633574625,0.0605178474072145
yobB,4,0.10717541781378813,0.08177898130572245
exoX,4,-0.02867134718163155,-0.0400244637224771
znuA,4,-0.09474514081367492,0.0710744984023626
znuC,4,-0.005275832211264736,0.002989638181959048
yecN,3,0.0537229385894154,0.0316702458323432
cmoA,4,-0.2550937298460626,-0.2662096501794745
cmoB,4,-0.27228942495823594,-0.045729343931164235
torZ,4,-0.0396289813651034,0.0463742822415012
torY,4,-0.06389824237892301,-0.158469685409692
cutC,4,0.4571496082262964,-0.02419516766893455
yecM,4,-0.04701924916515641,0.12651588031820715
yecT,3,-0.09377458818613384,-0.0558900147303401
flhE,4,-0.040413329522117264,0.12359765253973101
flhB,4,-0.22673661937709857,-0.182654267022546
uspC,4,0.1778378284543095,0.1741284925942045
ftnB,4,-0.41996833809326706,-0.408101535832574
,4,-0.5638124565950767,-0.4020344337220785
yecR,4,0.023961419778345996,-0.005338022787859498
yecH,2,-0.10930290182038599,-0.10930290182038599
yecS,4,0.221781397883334,0.205013450861283
dcyD,4,-0.3010523077230659,-0.359597614963886
fliY,2,0.12193540306294509,0.12193540306294509
yedL,4,0.0257788774838225,0.016765234288238506
yedN_2,3,-0.025713755159937162,-0.0713792665205755
yedN_1,4,0.6437728869346369,0.5648566189723575
yedM,2,-0.412961633467808,-0.412961633467808
intG,4,-0.24737304356739404,-0.2451748830820484
dsrB,4,0.20580339314558377,0.12735412966342702
yodD,2,-0.0121638057744195,-0.0121638057744195
dsrA,3,0.185069822427522,0.255785981489001
yedP,4,-1.4412832983509742,0.0302866797373161
yedQ,4,0.04838314382978176,0.1192804378746385
yodC,4,0.15289562301995224,0.212989840925484
yedR,4,0.23581464508069247,0.146022771175435
yedS_1,2,-0.268118318867665,-0.268118318867665
yedS_2,4,-0.1012638618278155,-0.12020347635421151
yedS_3,4,-0.18778485805032402,-0.349670513870991
hchA,4,0.21731262425077458,0.24078255655299652
yedV,4,0.1347630079713918,0.08431204755890954
yedW,4,0.05534708504435092,0.0012458916019353495
yedX,4,-0.21704896134404789,-0.27901853627061646
yedY,4,-0.05938788265753899,0.048364109599235
yedZ,4,-0.09871685035049749,-0.1390000892748755
zinT,4,-0.118703676564627,-0.14488204732207
yodB,4,0.3713766487734197,0.21699108321514698
mtfA,4,0.17399265859921043,0.031205698302006844
yeeJ,4,0.019984587701075293,0.0629197226168206
yeeL_2,4,0.35321248501141517,0.18796235481335036
yeeL_1,1,-0.0558304830861143,-0.0558304830861143
shiA,4,0.12538572644748613,0.1267761931098708
yeeN,3,-0.33071262139949703,-0.238329379988258
asnW,2,-5.44604080175067,-5.44604080175067
yeeO,4,-0.168612702364185,-0.06201328065797001
cbl,4,0.010476543486840899,0.0374673699438023
nac,4,0.006910702029974292,-0.0348613935240504
erfK,4,-0.15246016753395858,-0.1822564511317617
insH-6,1,-1.00578838920738,-1.00578838920738
yoeA,4,-0.29779783971607177,-0.04737041452865849
yoeE,3,0.28711200408784615,0.0915157808297265
yeeP,4,0.1661710368589203,0.08004658270562513
flu,4,0.029520445719447994,-0.061280391045199
yeeR,4,0.010345184569283988,0.09411162941248599
yeeS,4,0.12831245556304072,-0.05181746582080106
yeeT,4,0.09031177309592242,0.12890400636632784
cbeA,4,0.22175712391209346,0.16859543842150784
cbtA,4,-0.101511668803208,-0.2585839741877285
yeeW,3,-0.018769721104879334,-0.156590863150293
yeeX,4,-0.044861950910929496,-0.005569241366380512
yeeY,4,-0.05347732318015915,-0.016637776148474448
yeeZ,4,-0.19805682250235399,-0.33288881934058945
wzzB,4,0.234515335475875,0.23757010450816
ugd,3,-0.04692822157516993,-0.0524035886358665
galF,4,-0.07584855569729775,-0.0502062193863105
wcaM,4,0.146995456425896,0.154199465182887
wcaL,4,-0.09865210412327238,0.03891193632998325
wcaK,4,-0.0290930305223658,-0.06765221808218225
wzxC,4,0.22466708328688523,0.21500274436032452
wcaJ,4,-0.30870732783461097,-0.292278143057061
wcaF,4,0.07888990834349527,0.018697662288323
wcaE,4,0.10519094953882258,0.09369833520864615
wcaD,4,0.1373201639800963,0.2004572543382866
wcaC,4,0.04258941952144564,0.10853843320259329
wcaB,4,0.037272646142893384,-0.011191706460361096
wcaA,4,-0.03945571323098,-0.014987368666875
wzc,4,0.03875438595264155,0.0520626109937191
wzb,4,0.16703598021395832,0.20146899786419148
wza,4,-0.11756324214898176,-0.19254143793919698
yegH,4,-0.25894637439278323,-0.312268136356045
yegI,4,0.125294108080662,0.294941581082641
yegJ,4,-0.017990768173507598,-0.006234966786047675
yegK,4,0.08882585472139362,0.061385931140367805
yegL,4,0.030197420649161248,0.003411417205092998
mdtA,4,0.1282659079782104,0.11815635440233155
mdtB,4,-0.24505871855783148,-0.10398316259283849
mdtC,4,0.013904375887604757,0.0019855790158360004
yegP,4,0.2322668688188833,0.321293458615229
yegQ,4,0.10727192349360941,0.11879109717008415
ogrK,3,0.4270084656290177,0.348089657945682
yegZ,4,-0.22829754210449726,-0.267621313188942
,3,0.5032136237112453,0.476919520923807
yegR,3,0.010626026374093664,0.131569145619812
yegS,4,-0.15537367387366496,-0.2248805417102955
gatZ,3,0.2148543511747553,0.271451260261493
fbaB,4,-1.1390470390438854,-0.3541688001781137
yegT,4,-0.046422310250519884,-0.03665123099369775
yegU,4,0.1717672362441285,0.21475190540873798
yegV,4,0.1973153910425969,0.2073021799836188
yegW,4,-0.382408460172509,-0.2798493355753915
yegX,4,-0.0961314705827063,0.07067207885750246
thiD,4,0.07387675192215634,0.07627113165314806
rcnR,3,-0.10457409229883093,0.0210394000769908
rcnA,4,-0.04658550583970125,0.044624153844587996
rcnB,4,0.1563095283761975,0.2332388887430975
yeiS,4,0.09997103628520312,0.11472951945799624
preT,4,0.003287389787153497,-0.028887596007889
lpxT,4,-0.19957034217998293,-0.1507570121329523
mepS,4,0.24054577690913168,0.22963299101486326
rtn,4,0.3643973033044633,0.3378823484343235
yfaP,4,0.020429066195529894,0.016326332885727803
yfaQ,4,0.13919504936205818,0.13957761629092585
yfaS_2,4,0.069607337213387,0.1014763697260335
yfaS_1,4,-0.1589787004259594,-0.0768480978887458
yfaT,4,0.14447520079823437,0.19845385844424474
yfaU,4,0.030991646723847743,0.04169923411125501
yfaV,4,0.16870661995450234,0.13790220215760202
yfaW,4,0.10197997138469388,-0.026000564470690248
yfaX,4,-0.27411282873565923,-0.3011479336582584
yfaY,4,-0.08861875874030174,-0.26482915335107
yfaZ,3,0.292630476853146,0.249816861988932
nudI,4,0.013311863675448649,-0.037870364237934204
ais,4,0.17093769406303275,0.225851642430116
arnB,4,0.1899210180150505,0.204816173656343
arnC,4,0.15073432574009926,0.1697516229408915
arnA,4,-0.054405037196030515,-0.0031431520391310506
arnD,4,-0.040926954489477065,-0.05482556640252065
arnT,4,0.13719588019635237,0.1197926293696576
arnF,4,0.012259736502538747,0.007677167042657501
pmrD,3,0.15972174786085067,0.327170650967443
elaB,4,-0.0260925613118638,-0.0637995746215476
elaA,2,-0.15675479649890608,-0.15675479649890608
rbn,4,0.03610656448846547,0.008831154863295452
elaD,2,-0.4160943375920095,-0.4160943375920095
yfbK,3,0.18710770102618088,0.241941407986707
yfbL,4,-0.0978624224261764,-0.019985799540476284
yfbM,4,0.016316223631319238,0.04054805513964344
yfbN,4,-0.01391900260471482,0.0645619274639289
yfbO,4,0.05985029449438916,0.0947018975081728
yfbP,4,0.09845070061226754,0.0603479021809521
alaA,4,-0.13478832409529137,-0.160348101534946
yfbR,4,0.11502284676284336,0.0964934609428741
yfbS,4,0.1353829034627878,0.145527675314011
yfbT,4,0.26902604597392643,0.1556260618688978
yfbU,4,-0.3206638257651839,-0.23098921618975002
yfbV,4,0.2044423853245043,0.2447776572252355
yfcC,4,0.2663928589758823,0.27561843897916
yfcD,4,0.0587811548596126,0.0704011380010147
yfcE,4,0.091373933804173,0.161231584405863
yfcF,4,0.20966647426967966,0.17635229641995845
yfcG,4,-0.16485079896836352,-0.03378703684109301
folX,4,-0.09847603581123425,-0.1531079629561605
yfcH,4,0.1645903157328448,0.135381181107474
yfcI,4,-0.5724488480891423,-0.5140637535291135
yfcJ,4,0.024541302376689368,0.008749422541930252
mnmC,4,-0.20534708583444614,-0.1014985098595678
yfcL,4,0.1394235304928847,0.10785824068060706
epmC,4,0.09374239956515276,0.052163814936840996
smrB,4,0.20633593630676744,0.253390444392822
yfcO,2,0.1241048328441345,0.1241048328441345
yfcP,4,0.0032890607623162205,0.03614756073250945
yfcQ,4,0.4191316674192585,0.3819170336661635
yfcR,4,0.057823899070409204,0.1477393581620684
yfcS,4,0.01378497050189225,0.0601979967737585
yfcT,4,-0.07673435150577285,-0.0953461107687982
yfcU,4,-2.1065990726321093e-05,0.11213005953238886
yfcV,3,0.23727639603462003,0.332026176926908
sixA,4,-0.17231312065859491,-0.1561091427099245
fadJ,4,0.2656263896483835,0.186016730160838
fadI,4,0.05282614430832385,0.0819600398391432
yfcZ,4,0.1380034424842273,0.09990230443983265
yfdF,4,-0.3561292505253555,-0.311891983405924
mlaA,4,0.03421254573308203,0.011884703216011053
yfdC,4,0.14561992578171293,0.1753552480638795
intS,4,-0.11816562258519075,-0.006555391883341005
yfdG,3,0.1881609316606697,0.182540779970289
yfdH,3,-0.07935756360095282,0.0248499897982685
yfdI,3,-1.5319424540447566,-0.775069639368679
tfaS,4,0.11077937706805324,0.0853326525913035
yfdK,4,-0.2059372192137715,-0.2601175949634525
yfdL,3,0.24545296734694066,0.334204591869484
yfdM,4,0.16467653402444926,0.238452539173782
yfdN,4,-0.46116464855086176,-0.14661834752761255
yfdO,4,0.2706081983459517,0.35751571349434597
yfdP,4,-0.6024916284531887,-0.056052293631562
yfdQ,4,-0.30009293566380585,-0.26831040193526884
yfdR,4,0.349920444860773,0.5254178095337905
yfdS,4,0.3515696131820788,0.13536991432407108
yfdT,4,0.01783011715791548,-0.12957537570578653
emrK,3,-0.049503684678308006,0.218161921507992
yfdE,4,0.20872360265587075,0.276156534395271
yfdV,1,-0.00105291586843566,-0.00105291586843566
oxc,4,-0.07641434691463378,-0.085025951043352
frc,4,0.18991972165709178,0.1883207665518035
yfdX,2,-0.221112378799184,-0.221112378799184
ypdI,1,0.383707532481399,0.383707532481399
yfdY,4,0.122584036181967,-0.0885246389792205
lpxP,4,0.07939705518113195,0.09519977132527799
alaC,4,-0.13911393042256798,-0.184258510097917
ypdA,4,0.2274300035447939,0.1805270354676533
ypdB,3,-0.202862824602279,-0.197524664602536
ypdC,4,0.1738153603976479,0.14683942313570525
fryA,4,0.21974576727608985,0.23049938560425756
ypdE,4,-0.12751063674388924,-0.011073136812386503
ypdF,4,0.2712120460285883,0.344322879609973
fryC,4,0.05869638210003858,0.10130307148018515
fryB,4,-0.0026366720424605763,-0.019850970404724645
yfeO,4,-0.09027698747479478,-0.0539490059137522
ypeC,4,0.03457787945880136,0.07929354282838119
mntH,4,-0.16536436347263297,-0.2048527460009275
yfeN,4,-1.3786805650495217,-0.050409233851494484
yfeR,3,0.09317172068249263,0.153680901856616
zipA,3,-5.325920063626406,-4.29690805424317
pdxK,4,-0.05299759261885935,-0.055783750864893705
yfeK,4,0.148955242122804,0.2017787678110835
yfeS,2,-3.091734143474405,-3.091734143474405
murR,4,-0.05250532388704753,-0.027499572971117055
murQ,5,0.11485825967960599,0.0922028058701835
murP,4,0.032210335701773236,0.018183188139014768
yfeW,4,0.04476247406786417,0.0443631934157141
yfeX,4,0.20466004186272052,0.24998928640323298
yfeY,4,-0.14790836137332675,-0.2331868303666195
yfeZ,4,-0.12953288400894875,-0.1661024806888565
ypeA,4,-0.04107180112976236,0.005944926067149876
eutK,3,0.1318513884320993,0.190813920627095
eutL,4,-0.01040177707503595,-0.0047876174439969
intZ,4,0.3570790602442419,0.15397153718545248
yffL,4,0.03586908894436475,0.010273665640646495
yffM,4,0.1718857002640672,0.20192238885743685
yffN,2,-0.006428447910957993,-0.006428447910957993
yffO,4,0.01605077150714125,0.063898518549084
yffP,4,-0.047902434126560006,-0.06666449008008901
yffQ,3,0.379675929062135,0.504059603167301
yffR,4,-0.3191794576753082,-0.060994744269602746
yffS,4,0.04572993019489191,0.03688061625332881
eutA,4,0.12919185275102002,0.29266987124646804
eutH,4,-0.04203535112732873,-0.0337273695205277
eutG,2,0.21570081781985928,0.21570081781985928
eutJ,4,0.14959717008340054,0.18172011406739152
eutE,4,0.02153685078621005,0.041591460094838106
eutN,4,-0.04714907874131452,-0.02263289130075155
eutM,4,-0.04163347033736925,0.1829412749515185
eutD,4,-0.1274247160299733,-0.1642103522181805
eutT,4,0.07707076930005448,0.06814473292278694
eutQ,4,-0.6825783185772769,0.07576576554271736
eutP,4,-0.12931803525520452,-0.158242711932297
eutS,4,0.31595546216492565,0.28514846011864564
maeB,4,-0.6732029632084956,-0.1520421767105024
ypfG,4,-0.008748803364597123,-0.0017562219572187353
ypfH,4,-0.0904419381870495,-0.023484304907061
tmcA,4,0.014976116339779473,0.02757720850229345
ypfJ,4,0.10133018253343336,0.08562325426721865
hyfC,4,-0.25078415005307425,-0.22258152266535502
hyfD,4,-0.04104613539018222,-0.03474106918531445
hyfE,4,-0.05110293426566399,0.10380754512118906
hyfF,4,0.12131707424704162,0.09375602453025135
hyfG,4,-0.4544975331991958,0.1131352937798079
hyfH,4,-0.07647292371517965,-0.008457416372075748
hyfI,4,0.09749458589181584,0.0918521331465982
hyfJ,4,-0.00928796903988792,-0.03384142827953535
hyfR,4,0.140298037738253,0.18223320219518652
focB,4,-1.3522201857697844,-0.062381239719859746
yfgO,4,0.04757914720622642,0.07573986210453434
yfgC,4,0.18973856682480064,0.15714476940756786
yfgD,4,0.35643887214069603,0.37184182915185804
hda,4,-3.6550766605941876,-3.5692148007521354
yfgF,4,0.11340886504313377,0.331849328043594
yfgG,3,0.12718752517101664,0.0810317816867619
yfgH,4,-0.017757436140084737,0.0776813596944785
yfgI,4,-0.12254276476286666,-0.0617473729486563
yfgJ,4,-0.12834119608853622,-0.15070246906815846
der,4,-4.730399237915124,-5.02751361733818
bamB,4,-2.61161729724582,-2.53808011605242
yfgM,4,-0.9194456105015067,-0.9933821518842055
pbpC,4,0.21583838793475352,0.2481189779699555
yfhM,4,0.19965476863335674,0.1626215651741355
iscU,4,-1.4976693344343497,-1.863009758286175
iscS,4,-1.2358737068095456,-1.1364667247161315
iscR,4,-2.582115264978045,-2.45059927028601
trmJ,4,0.05272839080171157,0.047040705958158645
yfhR,4,-0.02009221861590027,0.024403094705064993
csiE,4,-0.12805193365945597,-0.05951593806642645
hcaT,4,-0.07748128789425987,-0.08639259252021671
hcaR,4,0.08647664131333507,0.0701826868368514
hcaC,4,0.20784484955893157,0.22564057767096465
hcaB,4,0.07495046783802047,0.08326279375115045
hcaD,4,0.0861478624564088,0.0913266215485936
yphA,4,0.07525767071194182,0.027024501693766176
yphB,4,0.07449007463444274,-0.013982967412817002
yphC,4,0.2504307506268584,0.32117973832855
yphD,4,-0.20275302526672898,-0.23018559777445
yphE,4,0.23052274223194263,0.2353566780926205
yphF,4,-0.7649357705011678,-0.020589509799187514
yphG,4,0.017527242173748684,-0.04251629309062212
yphH,4,-0.05617267500328598,-0.02502459618670405
glrK,4,-0.004150228279216198,0.0167574036677521
yfhL,4,0.1485828004198737,0.1135409563488998
rseC,4,-0.16116089360202102,-0.24195553954263252
rseB,4,0.19870809475503487,0.2841628994067365
yfiP,4,-0.8627916279716135,-0.19438391679581452
pka,4,0.004889095910699651,-0.012011473137502702
bamD,3,0.06313701635703185,-0.0885739166540324
,3,-0.6469008674818775,-0.516230605007942
yfiR,4,0.1914419869410453,0.1836343401693889
ypjD,4,0.09240537263556206,0.07659202218623345
ratB,4,0.12902458403681494,0.11578301431517488
ratA,4,-1.947852831975683,-1.1971947648060235
yfjH,4,-1.1988223244744458,-0.510534897853002
yfjI,4,0.03644743651652149,0.009705783118209493
yfjJ,4,0.42309930430915954,0.4131457168475286
yfjK,3,0.21947390687956703,0.124008287431342
yfjL,4,-0.269096495129733,-0.40461519093371
yfjM,4,0.14449095691702463,0.23895634983953476
rnlA,4,0.2536123572357135,0.296022974381709
rnlB,4,-0.1606482714090605,0.044388844420175
yfjP,3,0.5179503910185935,0.267740010006184
yfjQ,4,0.2492459792701659,0.3111111851672575
yfjR,3,0.017722409091613323,0.167122954974992
ypjK,4,0.09472482890345803,0.0101140047953718
yfjS,4,0.2609463075100945,0.321353475279753
yfjT,4,-0.18057566635777658,-0.1803770565779162
yfjU,4,-0.3115371273133279,-0.30842466560841497
ypjM_3,4,-0.003676277745817483,-0.1561253181269885
ypjM_2,4,-0.11228169545256807,0.12355250614603386
ypjM_1,7,-0.050892117909951594,-0.0114092180384088
yfjW,3,0.23195183818119638,0.28673619446808
yfjX,4,-0.07872544339419676,-0.022184926130113997
yfjY,4,0.19692468952614645,-0.009336828003838348
yfjZ,4,0.002094386434536244,-0.059347286979034
ypjF,4,-0.19169281758468093,0.04907403976816005
ypjA,4,-0.056324561133173676,0.04643688941129015
pinH,4,-0.187030431113834,-0.050230832582117496
ypjB,1,3.59120610742763,3.59120610742763
b2651,2,-0.031339322325830546,-0.031339322325830546
ileY,1,-4.79902798426857,-4.79902798426857
,3,-1.8988988703435368,-0.492542399147982
ygaQ_1,4,-0.0360212650293642,0.016550673221658097
ygaQ_2,4,-0.04680637118331629,0.4444371669847375
ygaQ_3,4,0.8117056797604162,1.0231318191562626
ygaQ_4,4,-0.22836890009292174,0.11147716035778352
csiD,4,-0.10243698054501565,-0.12528862526322282
ygaU,4,-0.165495922858461,-0.23519136924273898
yqaE,4,-0.23660146758537423,-0.1950247517433295
ygaV,4,-0.176533311112685,-0.1847833012287125
ygaP,4,0.16489090187525868,0.18343406292436534
alaE,3,0.15204060143836212,0.185353655919376
ygaM,4,-0.2299256759397739,-0.14668323939362077
nrdH,3,0.06318591551084236,0.0532542764417599
nrdI,4,0.06531528173407888,0.08569759015209676
ygaX,4,-0.20355742317537348,-0.012548581312852997
ygaY,4,0.10845298254961133,0.12889676918744752
ygaZ,4,0.007023089169672099,-0.02429396162984665
ygaH,4,-0.12389342551413277,-0.15626001913899604
yqaA,4,0.09246100458979625,0.12094646891343665
yqaB,4,-0.9196313666261601,-0.12152951475651
pncC,4,0.07854765879488443,-0.01035663805791435
mltB,8,0.10843771075781077,0.15623786357521352
norV,4,-0.14501949070611775,-0.177042551387912
hycI,4,-0.009834101915592162,-0.11696018750929688
pphB,4,0.2737335552096537,0.3006688262099375
ygbI,4,-0.081472884854809,-0.06032625569465398
ygbJ,4,-0.12586258771057737,-0.0046654062790442
ygbK,4,0.010625270026490413,-0.032556733710953696
ygbL,4,0.12383561127611852,0.12382123090461161
ygbM,4,-0.10712143986242824,-0.1623365597200355
ygbN,4,0.023540013169883325,0.03884857909741065
truD,4,0.08319396429823983,0.12196478902153066
ispD,4,-0.91493288648484,-1.020296710744257
ftsB,1,-2.34016773740727,-2.34016773740727
cas1,4,-0.16324447993293084,-0.22261143587474969
casE,4,0.1292734691116896,0.1610080298050785
casD,4,-0.16528694020461648,-0.0974912167362384
casC,2,-0.020534938834968,-0.020534938834968
casB,4,0.026225326158075348,0.0652518967828152
casA,4,0.18144501078552575,0.474839072045744
queD,4,-0.14206140992624403,0.1593968595468955
ygcN,4,0.21468760577476464,0.24393807249021598
ygcO,4,0.007362002422585487,0.006902387390738007
ygcP,4,-0.15929376592677724,-0.2198222501810495
ygcQ,4,-0.11394616658388043,-0.1516213746321174
ygcR,4,-0.03556220586202674,-0.028514516649875504
ygcS,4,-0.01566590199635966,0.05360192564346715
ygcU,4,0.06430352985721928,0.10780300008853205
ygcW,4,-0.117584529875215,-0.175126524627729
ygcE,4,0.07714527981354853,0.08179483147216325
queE,4,-0.15226393258165544,-0.03134640555968735
ygcG,4,-0.035367111474792615,-0.15699375019640122
gudD,4,0.13445433633893863,0.0647401768605634
gudX,4,-0.05213545683002198,0.06538980416189752
gudP,4,0.16448767512636803,0.1574085959371475
yqcA,4,0.24192764848251497,0.1523750463553014
truC,4,0.087113001671524,0.1476824922828895
yqcC,4,-0.2970196849398415,-0.012966759155921447
syd,4,0.010912710112614323,-0.045400999027467345
queF,4,-0.05588875884481902,-0.007838870814896546
ygdI,4,-0.6991418820811102,0.054082206715658304
csdA,4,0.06709020304374153,0.0556730977515196
csdE,4,0.16598344524533387,0.05207315280433305
tcdA,1,-0.0985792044937118,-0.0985792044937118
mltA,4,0.08666226752920611,0.07029339047403575
amiC,4,0.16760672450851216,0.1522464711588428
rppH,4,-0.8064816701021507,-0.8548241802078009
ygdQ,4,0.038092593679304974,0.09169802003740395
ygdR,3,-0.006656145590424341,-0.148616435510387
tas,4,0.07265865995326701,0.027080682986352002
kduI,4,0.0463647480461489,0.03153958680127731
yqeF,4,-0.030374838506626353,-0.1117690953699377
yqeG,4,0.1453656047811746,0.1011031074601762
yqeH,4,-0.35869209968816673,-0.3792481274749095
yqeI,4,-0.21865877251049723,-0.23934608580462946
yqeJ,1,0.0412942469953063,0.0412942469953063
yqeK,1,-1.91465125392545,-1.91465125392545
ygeF,4,-0.336776600399326,-0.045981802445838944
ygeG,3,-1.9540626925927367,-1.44689324709342
ygeH,1,-0.258291693502191,-0.258291693502191
ygeI,3,0.08017922593402367,0.174183164627529
pbl,2,-0.295123918423219,-0.295123918423219
ygeK,4,-0.6157151161777745,-0.238175676491991
ygeL,1,-0.74317736508402,-0.74317736508402
ygeM,4,-0.192663704895737,-0.223915996779605
ygeO,4,0.8585128449386005,0.3502977550566635
ygeP,3,-0.03300495397854777,-0.0529274300089583
ygeQ,4,-0.09974640855625136,-0.08540980564903977
ygeR,4,0.1135914668272543,0.060383556696480545
xdhA,4,0.008639642116253773,0.05935610022350755
xdhB,4,-0.04843740647924838,-0.046619998098194254
xdhC,4,0.08797537277437806,0.11623477624067201
ygeV,4,0.09801721227182,0.1738942655156825
ygeW,3,0.05678814128563566,0.0978721511171439
ygeX,4,-0.07705556990647228,-0.048773803562525544
ygeY,4,0.04992004033449125,0.1744555946122845
hyuA,4,0.06769189952944481,0.10198889463466859
yqeA,4,0.11845503672955249,0.13923754296805063
yqeB,4,0.025091910803056693,-0.0567784644915466
yqeC,4,0.20140211034086541,0.23742205140676798
mocA,4,0.22974200915361936,0.170957528096515
ygfK,4,-0.031184093882119096,0.10968003065537929
ssnA,4,1.088252541288503,0.5023491166741705
ygfM,4,0.11934990997526002,0.139068385442068
xdhD,4,0.11945642316420574,0.138398015714901
xanQ,4,-0.05708927935081231,-0.023601120452336102
guaD,4,-0.22852205754370777,0.10490692072483444
ygfQ,4,0.043232256248960245,0.18668373506861452
ygfS,4,0.0719254630794265,0.1021166075550655
ygfT,4,0.3646065381495807,0.302484856650149
uacT,4,0.0267806680417609,0.0420331273419584
idi,4,0.1565370692417165,0.21559685714704
cptA,4,-0.27038672816750975,-0.30462592866009297
cptB,4,0.061344559902358195,0.0227696295356589
ygfZ,4,-0.09228371233691751,-0.1962609828322585
yqfA,4,-0.08576580100753972,-0.14100059001564347
yqfB,4,-0.36489584447234613,-0.392422991145443
ygfF,4,0.252459922756237,0.25313678407289497
yqfE,4,0.19944196974903974,0.1376774209751805
scpB,4,-0.2561650888199282,-0.14790397791436669
scpC,4,-0.09238139720477265,-0.14559543108357528
ygfI,4,-0.819752241439233,-0.22385658450681772
yggP,4,0.13387710837359673,0.249139414989568
yqgB,2,-0.0881755955672367,-0.0881755955672367
yqgC,4,0.05195275190237948,-0.11474462458572754
yqgD,4,-0.06971571158485736,0.1581982978469543
yqgE,4,-2.3078030523791293,-2.48861707086319
yqgF,4,-0.6534623403352935,-0.6430711752431415
yggR,3,-0.34534992533717507,-0.224096168638461
yggS,4,0.05342949059300105,0.013719317516991705
yggT,4,-0.20444496032873297,-0.20678693478026183
yggU,4,-0.04083697217250386,0.05836389867388678
rdgB,4,-0.32609117048819575,-0.340565477035514
yggW,4,-0.7474559044165973,-0.29757494784982114
yggX,4,0.027867284614054078,0.0467777168504282
mltC,4,-0.03793660630354288,-0.04268333261930275
yqgA,4,0.010890228936209695,-0.0498629402324126
yghD,4,0.09572809308211805,0.052760358185869806
yghE,4,-1.3413825040018634,0.171489543544816
yghF,3,-0.15088246920386303,-0.256435827996616
yghG,4,0.0612557927352165,0.1852784530840805
pppA,4,0.03149343339743425,0.1270949266083215
yghJ,4,0.17800101912418695,0.11794227134404744
glcA,4,0.10572222557217664,0.058784777103102946
glcG,4,0.312905339102393,0.4577554805590735
glcE,4,-0.3238232427951386,2.5545127013148344e-05
glcD,4,0.10539632488888595,0.0788032085420304
glcC,4,0.15118037032336984,0.21109593043492114
yghO,4,0.36692294590948327,0.333660910309727
